,Metropolitan Statistical Area,All Violent,Murder,Rape,Robbery,Assault,All Property,Burglary,Larceny,Car Theft
273,"Salem, OR M.S.A.",0.20997670632239215,0.16511741682974562,0.250698374041974,0.15036707255948353,0.22719055139521208,0.360102830223866,0.26657531865876394,0.37150287296226464,0.457990662998016
274,"Salinas, CA M.S.A.",0.29122003007703734,0.20792563600782782,0.2252306027107258,0.36533033850013563,0.2731015648167944,0.2738558057657582,0.2416556970061263,0.2544158556231141,0.46879073758603124
275,"Salisbury, MD M.S.A.",0.5929061888181191,0.26296477495107634,0.2546777133124815,0.5545623406872932,0.6532959871212711,0.3303190662926844,0.40471045482259277,0.3241041147963012,0.16942617009948716
276,"Salt Lake City, UT M.S.A.",0.21736840969137355,0.1956947162426615,0.36211987361618464,0.20236566806133705,0.20502321658865405,0.4134227268494179,0.2727513632182073,0.4431269171124847,0.47866268076413876
277,"San Angelo, TX M.S.A.",0.24458034421788918,0.22627201565557734,0.4448901304427411,0.09997668104222346,0.2728060003527069,0.41660518731672974,0.4098092823077146,0.4376888159631319,0.2321172280596062
278,"San Antonio, TX M.S.A.",0.33661686315733025,0.3485812133072408,0.3342644987226319,0.33933104074920883,0.3352686237631859,0.41809085682235453,0.3580310482686605,0.4453871978371128,0.31168340256349875
279,"San Diego-Carlsbad-San Marcos, CA M.S.A.",0.30698463637725437,0.20181017612524466,0.2196595277320153,0.35782538657203306,0.30029349551283885,0.25865506092926116,0.21494071356295275,0.20552889282162817,0.7361769592221242
280,"Sandusky, OH M.S.A.",0.19283842063501935,0.07950097847358122,0.16076530652850393,0.19325251214864103,0.19822523391464295,0.28812605233294286,0.2703455784188893,0.31489514926972234,0.09931006086010775
281,"San Francisco-Oakland-Fremont, CA M.S.A.",0.3634363178589442,0.4892367906066537,0.21408845275330476,0.657219361703839,0.27152522100832804,0.3031313143397523,0.2731104355763145,0.24593420815148986,0.7746522249419281
282,"Oakland-Fremont-Hayward, CA M.D.",0.3760610855599478,0.5075831702544031,0.2371686205222484,0.6794661834907144,0.27911137558657234,0.3220775101930611,0.2993945321897594,0.2476126344321543,0.9047593734944227
283,"San Francisco-San Mateo-Redwood City, CA M.D.",0.3450551793927161,0.464774951076321,0.17986613502694007,0.6247872480145386,0.2603922928610345,0.27549786153513284,0.23476150773046855,0.24349489529025756,0.5849759149899125
284,"San Jose-Sunnyvale-Santa Clara, CA M.S.A.",0.2068368677231788,0.15288649706457927,0.1886206814220566,0.2050460080356594,0.210343376942228,0.2070475938917714,0.17145705099617428,0.1909713422139987,0.3912495770673914
285,"San Luis Obispo-Paso Robles, CA M.S.A.",0.19401586010972435,0.09784735812133075,0.2363727526681469,0.0940799330987143,0.22679646544309545,0.19610837474246107,0.20585618290284127,0.19361206622891072,0.1725480666600853
286,"Santa Barbara-Santa Maria, CA M.S.A.",0.2696990530115959,0.13454011741682978,0.23398514910584234,0.16698518040028207,0.3136924178848028,0.18821868773627515,0.18499407889681466,0.1809343530556254,0.2319484768941684
287,"Santa Cruz-Watsonville, CA M.S.A.",0.2994621063999724,0.12230919765166343,0.35336532722106806,0.24659127763765576,0.3147761542531234,0.31783162313224944,0.27609073614860397,0.3218102655460598,0.3541243206710894
288,"Santa Fe, NM M.S.A.",0.46221040712586386,0.26296477495107634,0.37962896640641774,0.15438758252096707,0.5881732835340052,0.28954916733306757,0.6430985933699438,0.18711096176847053,0.2023326473598457
289,"Santa Rosa-Petaluma, CA M.S.A.",0.33386950438301854,0.06727005870841489,0.2833289560601357,0.16376877243109528,0.406598181096288,0.20008840515489779,0.17817170409277838,0.19972153789052927,0.23439536879301562
290,"Sarasota-Bradenton-Venice, FL M.S.A.",0.4134120822297565,0.21404109589041098,0.2403520919386544,0.3248572048878682,0.47014454087508756,0.31708096906624955,0.3362353561315552,0.31548819322222377,0.25236736791213454
291,"Savannah, GA M.S.A.",0.38129414989197,0.6298923679060666,0.24433143120916193,0.6674046536062639,0.2885694384373704,0.37045560088411394,0.36697194998552907,0.353554901267693,0.46912823991690666
292,"ScrantonWilkes-Barre, PA M.S.A.",0.21154662562199883,0.1895792563600783,0.2737785418109176,0.19298447815120884,0.21073746289434458,0.186381149137213,0.16973350367725987,0.196241600735285,0.13255404045134178
293,"Seattle-Tacoma-Bellevue, WA M.S.A.",0.26518553502522674,0.1895792563600783,0.3087967273913838,0.35246470662338836,0.2285698522276201,0.41818468858060454,0.34391950459504866,0.3664899731373469,0.9407033717326605
294,"Seattle-Bellevue-Everett, WA M.D.",0.2374502940655089,0.17734833659491195,0.29606284172575975,0.33825890475947995,0.19389028844136053,0.4190448130312293,0.326863567584958,0.3687054958278239,0.9734410978275814
295,"Tacoma, WA M.D.",0.35539048144845997,0.22627201565557734,0.34938598795056053,0.3993706561740294,0.3415739989970512,0.4153775551462926,0.3994320911584174,0.3592615506219521,0.8345588886723244
296,"Sebastian-Vero Beach, FL M.S.A.",0.23038565721727888,0.09784735812133075,0.2069256420663912,0.17958277827959712,0.2538898746511108,0.26449608788032253,0.2789633150134614,0.26757471766352325,0.18081687376653435
297,"Sheboygan, WI M.S.A.",0.0702538886573985,0.0,0.2013545670876807,0.02814356973038462,0.07054138542886897,0.2019728596330849,0.11475952565105196,0.24280114576091627,0.0788067942594228
298,"Sherman-Denison, TX M.S.A.",0.18426927779133292,0.15288649706457927,0.09470827463807906,0.11605872088815752,0.22068813318528838,0.29209826343219203,0.32208790522213265,0.2922699630063658,0.19119507044095513
299,"Shreveport-Bossier City, LA M.S.A.",0.7054824852607474,0.6543542074363993,0.45364467683785764,0.5290991109312309,0.8013737836290785,0.38274756121486153,0.38463831000440185,0.38338613102936886,0.33530856572478185
300,"Sioux City, IA-NE-SD M.S.A.",0.213705264658958,0.08561643835616439,0.3151636702241959,0.1042652250011392,0.24305251096790464,0.22880874249257957,0.23986033521559041,0.2322382497012681,0.15423856521009088
301,"Sioux Falls, SD M.S.A.1",0.1709903770488265,0.17734833659491195,0.6183893226368692,0.09702830707046889,0.14246207169014596,0.18430903114252592,0.15088220487663337,0.19623041122674725,0.15457606754096634
302,"South Bend-Mishawaka, IN-MI M.S.A.1",0.2385623202360636,0.26908023483365956,0.335856234430835,0.3672065764821612,0.1784224148207845,0.3215770741490612,0.3037034004870454,0.33225007701179254,0.2510173585886326
303,"Spartanburg, SC M.S.A.",0.4247285838477546,0.642123287671233,0.25229010975017696,0.306362859065044,0.4856124144956636,0.35105588486593037,0.37781593520036566,0.3453529915095128,0.2961582953432271
304,"Spokane, WA M.S.A.",0.26309230929241784,0.22015655577299417,0.23955622408455293,0.21978787789443227,0.282264063203505,0.3419463850024947,0.3213697605059183,0.32082558879473666,0.5153660592468463
305,"Springfield, MA M.S.A.",0.4214579186402407,0.28742661448140905,0.35097772365876356,0.40794774409186085,0.436844277921236,0.24088176205407716,0.2811536563979151,0.20987042213428014,0.3560649590736234
306,"Springfield, MO M.S.A.",0.2327405361666889,0.14065557729941294,0.21806779202381224,0.15358348052867035,0.2647272383343169,0.34619227206330627,0.2532896414087986,0.38211052705606385,0.2590330389469251
307,"Springfield, OH M.S.A.",0.2884072579985754,0.38527397260273977,0.4799083160232073,0.5674279725640403,0.16019593953539238,0.4715905976512189,0.5997226525105975,0.44036310850365723,0.3589337288860649
308,"State College, PA M.S.A.",0.07064636848230016,0.042808219178082196,0.11301323528241365,0.032432113689300365,0.07980240530360876,0.15645663756865646,0.11328732898281255,0.18095673207270094,0.057544147414268054
309,"St. Cloud, MN M.S.A.",0.12735970318059112,0.17123287671232879,0.419422359111493,0.05494696947360807,0.11694500629059702,0.19969743949552285,0.1444189024307043,0.22699037019705734,0.10386634232692663
310,"St. George, UT M.S.A.",0.16294454063834232,0.11007827788649709,0.1894165492761581,0.03055587570727473,0.20896407610981996,0.18566177232396316,0.17537093969954243,0.1813931229056737,0.22351091862228156
311,"St. Joseph, MO-KS M.S.A.1",0.15987011534327927,0.1467710371819961,0.18066200288104156,0.14581049460313555,0.1623634122720336,0.3240948929954357,0.2863242983546584,0.33538313940236614,0.29531453951603837
312,"St. Louis, MO-IL M.S.A.1",0.35611002779411305,0.45865949119373783,0.15678596725799643,0.42322568194549826,0.3540862279767529,0.284881037360131,0.21924958186023877,0.285421983781255,0.40660593312222537
313,"Stockton, CA M.S.A.",0.5948685879426275,0.5259295499021527,0.22045539558611676,0.7169909431312272,0.5966461315045118,0.4368963050382883,0.3890549000091201,0.3812936929328071,0.9250095133469509
314,"Sumter, SC M.S.A.",0.6146234057960115,0.45865949119373783,0.1854372100056506,0.4267101239121172,0.7386155957545122,0.35796815772367896,0.5708173276829702,0.29978931274374243,0.26088930176674013
315,"Syracuse, NY M.S.A.",0.22482552636450526,0.1956947162426615,0.2013545670876807,0.2835799692833041,0.20620547444500384,0.18781990276371271,0.19533536281030114,0.1869654981574796,0.15778233968428335
316,"Tallahassee, FL M.S.A.",0.5361928541198282,0.3608121330724071,0.49980501237574493,0.4157207300173956,0.5870895471656845,0.3103094438458759,0.4484813752758569,0.26958882920032057,0.26173305759392884
317,"Tampa-St. Petersburg-Clearwater, FL M.S.A.",0.4904035412146337,0.26296477495107634,0.3286934237439214,0.40392723413037734,0.5453164362413264,0.3255180079955604,0.3421600500403235,0.3091325523727745,0.37749635708421586
318,"Texarkana, TX-Texarkana, AR M.S.A.",0.5544431659777558,0.3608121330724071,0.31357193451599286,0.24685931163508792,0.6996996079829991,0.3313981315125592,0.3350504173498015,0.33540551841944166,0.25953929244323826
319,"Toledo, OH M.S.A.",0.3938535042888235,0.29965753424657543,0.2801454846437297,0.5752009584895752,0.34226364941325527,0.3726762858293636,0.45203619162111797,0.33388374525830594,0.4415374243678367
320,"Topeka, KS M.S.A.",0.2615878032969614,0.26908023483365956,0.2682074668322071,0.3272695108647583,0.23615600680586438,0.42748967127372767,0.3646020724220217,0.45602842045652525,0.3174209421883818
321,"Trenton-Ewing, NJ M.S.A.",0.3552596548401594,0.568737769080235,0.12176778167753022,0.7387016969232383,0.23921017293476796,0.19730472966014836,0.19400679508530463,0.18899079920281467,0.24797983761075332
322,"Tucson, AZ M.S.A.1",0.42499023706435574,0.5075831702544031,0.40589260559176743,0.5607271226282345,0.375662433855136,0.40893444107979393,0.30934083650932803,0.38799620854692707,0.7600552491315639
323,"Tulsa, OK M.S.A.",0.4588089153100494,0.49535225048923687,0.36291574147028616,0.36961888245905133,0.5023610674606185,0.3253225251658729,0.3858591560219662,0.2838442630774304,0.4634750758747424
324,"Tyler, TX M.S.A.",0.32484246841028025,0.3546966731898239,0.4623992232329743,0.28572424126276197,0.3213770939510762,0.3093398490106261,0.37824682203009424,0.3001697560340264,0.1857106575642287
325,"Utica-Rome, NY M.S.A.",0.16785053844961317,0.20181017612524466,0.22045539558611676,0.16752124839514654,0.1606885469755381,0.17543411067471518,0.17206747400495648,0.1884201342673888,0.06792234408868883
326,"Valdosta, GA M.S.A.",0.29475234850115234,0.4831213307240705,0.3032256524126733,0.3253932728827327,0.27901285409854315,0.37556943170873797,0.33526586076466586,0.40022634137870194,0.2469673306181269
327,"Victoria, TX M.S.A.",0.2308435503463308,0.21404109589041098,0.2968587095798612,0.14634656259800002,0.25379135316308166,0.3245953290394356,0.3546557681024531,0.33136610583730924,0.17052305267483242
328,"Vineland-Millville-Bridgeton, NJ M.S.A.",0.5884580841359003,0.324119373776908,0.2682074668322071,0.7271762350336523,0.5806856504437901,0.30835461554900134,0.3166300053789036,0.31453708499651395,0.2116139614589212
329,"Virginia Beach-Norfolk-Newport News, VA-NC M.S.A.",0.3076387694187571,0.5809686888454012,0.24114795979275594,0.5138211730775935,0.23526931341360208,0.2879853046955678,0.21680788982511,0.3132391020061335,0.2361672560301118
330,"Visalia-Porterville, CA M.S.A.",0.446707454042248,0.819471624266145,0.23000580983533483,0.3085071310445019,0.5177304195931653,0.0,0.4135436348320292,0.32483143285125576,0.0
331,"Waco, TX M.S.A.",0.3610814389095342,0.3791585127201566,0.4154430198409854,0.34388761870555684,0.3598989957704725,0.43191540253785177,0.50471210655544,0.4155671575839748,0.34104610534966484
332,"Warner Robins, GA M.S.A.",0.21606014360836803,0.09784735812133075,0.1185843102611242,0.2634774194758865,0.21231380670281094,0.2904249304100674,0.32277014270253623,0.2877382120485719,0.20570767066860046
333,"Washington-Arlington-Alexandria, DC-VA-MD-WV M.S.A.",0.31529212600433965,0.5075831702544031,0.16156117438260545,0.5982518822687474,0.22679646544309545,0.23740998699882787,0.13820695063545022,0.22674420100922657,0.5272630164102068
334,"Bethesda-Gaithersburg-Frederick, MD M.D.",0.16706557879980985,0.11619373776908025,0.12972646021854525,0.29349722718829674,0.1258119402132202,0.18001622820258925,0.13766834209828946,0.1867528974952621,0.21077020563173254
335,"Washington-Arlington-Alexandria, DC-VA-MD-WV M.D.",0.3574182938771186,0.6176614481409003,0.170315720777722,0.6850948974367913,0.2554662184595771,0.25372107430794966,0.1383864868145038,0.23811274168359362,0.6172073875885201
336,"Waterloo-Cedar Falls, IA M.S.A.",0.2104345994514441,0.036692759295499026,0.33267276301442894,0.14018178065705864,0.2236437778261628,0.22241254430520585,0.2469340606703017,0.22446154126752293,0.12715400315733422
337,"Wausau, WI M.S.A.",0.09733499657561356,0.0,0.19260002069256413,0.060575683419685,0.10059043927775867,0.14705000380409583,0.13763243486247875,0.15917075894967664,0.06311293587371333
338,"Wenatchee, WA M.S.A.",0.1360596726325781,0.11619373776908025,0.3342644987226319,0.07156507731440662,0.13536852455204743,0.317354645027812,0.26104560434391355,0.3478146833878207,0.18841067621123248
339,"Wheeling, WV-OH M.S.A.",0.11545448182524054,0.042808219178082196,0.18623307785975207,0.08228643721169598,0.11990065093147141,0.14364078325434648,0.16370108806105937,0.1391303491585434,0.11618517740388137
340,"Wichita Falls, TX M.S.A.",0.3426348871391558,0.324119373776908,0.25388184545838,0.4387716537965678,0.31802736335808524,0.44753839028647374,0.47936159807307366,0.4454767139054149,0.3436617484139498
341,"Williamsport, PA M.S.A.",0.12670557013908834,0.20792563600782782,0.19419175640076713,0.16912945237973998,0.10118156820593356,0.16669993784427942,0.15508335146648727,0.17636903357221817,0.1044569714059587
342,"Wilmington, NC M.S.A.",0.29475234850115234,0.2568493150684932,0.3462025165341545,0.34871223065933704,0.2687666193435119,0.3779465029177375,0.5528996170134223,0.32492094891955786,0.32898039702086673
343,"Winchester, VA-WV M.S.A.",0.13566719280767645,0.11007827788649709,0.2228429991484213,0.09863651105506228,0.13881677663306757,0.1959128919127736,0.1347957632334321,0.21788211024731835,0.15432294079280978
344,"Winston-Salem, NC M.S.A.",0.3482604312960797,0.3118884540117417,0.3064091238290793,0.4090198800815898,0.33113072126596177,0.3402183167880575,0.48995423263723514,0.29958790159006277,0.26088930176674013
345,"Worcester, MA M.S.A.",0.24490741073864056,0.07338551859099805,0.32073474520290635,0.20477797403822715,0.25270761679476106,0.1567303135302189,0.1704516483934742,0.14375161618463944,0.20680455324394573
346,"Yakima, WA M.S.A.",0.21553683717516575,0.5809686888454012,0.4456859982968426,0.2538281955683261,0.1667968792333452,0.5487124836195161,0.5943006599031792,0.49424059211298543,0.7976023834414602
347,"York-Hanover, PA M.S.A.",0.18224146536267433,0.27519569471624267,0.28651242747654165,0.2650856234604799,0.13714191133657205,0.19326214474221162,0.1417258597449005,0.21660650627401337,0.11913832279904174
348,"Yuba City, CA M.S.A.",0.2880147781736737,0.44031311154598834,0.2769620132273236,0.1881598661974286,0.32324900222363,0.30148925857037767,0.36542793884566827,0.25353188444863084,0.48279708431736335
349,"Yuma, AZ M.S.A.",0.31902068434090547,0.4036203522504893,0.18384547429744758,0.17368603033608793,0.38738649093060445,0.28704698711306803,0.3043138234958277,0.25307311459858256,0.47410639929731985
